name,emotion,number
jules,surprise,1519
jules,surprise,152
jules,surprise,1520
jules,surprise,1521
jules,surprise,1522
jules,surprise,1523
jules,surprise,1524
jules,surprise,1525
jules,surprise,1526
jules,surprise,1527
jules,surprise,1528
jules,surprise,1529
jules,surprise,153
jules,surprise,1530
jules,surprise,1531
jules,surprise,1532
jules,surprise,1533
jules,surprise,1534
jules,surprise,1535
jules,surprise,1536
jules,surprise,1537
jules,surprise,1538
jules,surprise,1539
jules,surprise,154
jules,surprise,1540
jules,surprise,1541
jules,surprise,1542
jules,surprise,1543
jules,surprise,1544
jules,surprise,1545
jules,surprise,1546
jules,surprise,1547
jules,surprise,1548
jules,surprise,1549
jules,surprise,155
jules,surprise,1550
jules,surprise,1551
jules,surprise,1552
jules,surprise,1553
jules,surprise,1554
jules,surprise,1555
jules,surprise,1556
jules,surprise,1557
jules,surprise,1558
jules,surprise,1559
jules,surprise,156
jules,surprise,1560
jules,surprise,1561
jules,surprise,1562
jules,surprise,1563
jules,surprise,1564
jules,surprise,1565
jules,surprise,1566
jules,surprise,1567
jules,surprise,1568
jules,surprise,1569
jules,surprise,157
jules,surprise,1570
jules,surprise,1571
jules,surprise,1572
jules,surprise,1573
jules,surprise,1574
jules,surprise,1575
jules,surprise,1576
jules,surprise,1577
jules,surprise,1578
jules,surprise,1579
jules,surprise,158
jules,surprise,1580
jules,surprise,1581
jules,surprise,1582
jules,surprise,1583
jules,surprise,1584
jules,surprise,1585
jules,surprise,1586
jules,surprise,1587
jules,surprise,1588
jules,surprise,1589
jules,surprise,159
jules,surprise,1590
jules,surprise,1591
jules,surprise,1592
jules,surprise,1593
jules,surprise,1594
jules,surprise,1595
jules,surprise,1596
jules,surprise,1597
jules,surprise,1598
jules,surprise,1599
jules,surprise,16
jules,surprise,160
jules,surprise,1600
jules,surprise,1601
jules,surprise,1602
jules,surprise,1603
jules,surprise,1604
jules,surprise,1605
jules,surprise,1606
jules,surprise,1607
jules,surprise,1608
jules,surprise,1609
jules,surprise,161
jules,surprise,1610
jules,surprise,1611
jules,surprise,1612
jules,surprise,1613
jules,surprise,1614
jules,surprise,1615
jules,surprise,1616
jules,surprise,1617
jules,surprise,1618
jules,surprise,1619
jules,surprise,162
jules,surprise,1620
jules,surprise,1621
jules,surprise,1622
jules,surprise,1623
jules,surprise,1624
jules,surprise,1625
jules,surprise,1626
jules,surprise,1627
jules,surprise,1628
jules,surprise,1629
jules,surprise,163
jules,surprise,1630
jules,surprise,1631
jules,surprise,1632
jules,surprise,1633
jules,surprise,1634
jules,surprise,1635
jules,surprise,1636
jules,surprise,1637
jules,surprise,1638
jules,surprise,1639
jules,surprise,164
jules,surprise,1640
jules,surprise,1641
jules,surprise,1642
jules,surprise,1643
jules,surprise,1644
jules,surprise,1645
jules,surprise,1646
jules,surprise,1647
jules,surprise,1648
jules,surprise,1649
jules,surprise,165
jules,surprise,1650
jules,surprise,1651
jules,surprise,1652
jules,surprise,1653
jules,surprise,1654
jules,surprise,1655
jules,surprise,1656
jules,surprise,1657
jules,surprise,1658
jules,surprise,1659
jules,surprise,166
jules,surprise,1660
jules,surprise,1661
jules,surprise,1662
jules,surprise,1663
jules,surprise,1664
jules,surprise,1665
jules,surprise,1666
jules,surprise,1667
jules,surprise,1668
jules,surprise,1669
jules,surprise,167
jules,surprise,1670
jules,surprise,1671
jules,surprise,1672
jules,surprise,1673
jules,surprise,1674
jules,surprise,1675
jules,surprise,1676
jules,surprise,1677
jules,surprise,1678
jules,surprise,1679
jules,surprise,168
jules,surprise,1680
jules,surprise,1681
jules,surprise,1682
jules,surprise,1683
jules,surprise,1684
jules,surprise,1685
jules,surprise,1686
jules,surprise,1687
jules,surprise,1688
jules,surprise,1689
jules,surprise,169
jules,surprise,1690
jules,surprise,1691
jules,surprise,1692
jules,surprise,1693
jules,surprise,1694
jules,surprise,1695
jules,surprise,1696
jules,surprise,1697
jules,surprise,1698
jules,surprise,1699
jules,surprise,17
jules,surprise,170
jules,surprise,1700
jules,surprise,1701
jules,surprise,1702
jules,surprise,1703
jules,surprise,1704
jules,surprise,1705
jules,surprise,1706
jules,surprise,1707
jules,surprise,1708
jules,surprise,1709
jules,surprise,171
jules,surprise,1710
jules,surprise,1711
jules,surprise,1712
jules,surprise,1713
jules,surprise,1714
jules,surprise,1715
jules,surprise,1716
jules,surprise,1717
jules,surprise,1718
jules,surprise,1719
jules,surprise,172
jules,surprise,1720
jules,surprise,1721
jules,surprise,1722
jules,surprise,1723
jules,surprise,1724
jules,surprise,1725
jules,surprise,1726
jules,surprise,1727
jules,surprise,1728
jules,surprise,1729
jules,surprise,173
jules,surprise,1730
jules,surprise,1731
jules,surprise,1732
jules,surprise,1733
jules,surprise,1734
jules,surprise,1735
jules,surprise,1736
jules,surprise,1737
jules,surprise,1738
jules,surprise,1739
jules,surprise,174
jules,surprise,1740
jules,surprise,1741
jules,surprise,1742
jules,surprise,1743
jules,surprise,1744
jules,surprise,1745
jules,surprise,1746
jules,surprise,1747
jules,surprise,1748
jules,surprise,1749
jules,surprise,175
jules,surprise,1750
jules,surprise,1751
jules,surprise,1752
jules,surprise,1753
jules,surprise,1754
jules,surprise,1755
jules,surprise,1756
jules,surprise,1757
jules,surprise,1758
jules,surprise,1759
jules,surprise,176
jules,surprise,1760
jules,surprise,1761
jules,surprise,1762
jules,surprise,1763
jules,surprise,1764
jules,surprise,1765
jules,surprise,1766
jules,surprise,1767
jules,surprise,1768
jules,surprise,1769
jules,surprise,177
jules,surprise,1770
jules,surprise,1771
jules,surprise,1772
jules,surprise,1773
jules,surprise,1774
jules,surprise,1775
jules,surprise,1776
jules,surprise,1777
jules,surprise,1778
jules,surprise,1779
jules,surprise,178
jules,surprise,1780
jules,surprise,1781
jules,surprise,1782
jules,surprise,1783
jules,surprise,1784
jules,surprise,1785
jules,surprise,1786
jules,surprise,1787
jules,surprise,1788
jules,surprise,1789
jules,surprise,179
jules,surprise,1790
jules,surprise,1791
jules,surprise,1792
jules,surprise,1793
jules,surprise,1794
jules,surprise,1795
jules,surprise,1796
jules,surprise,1797
jules,surprise,1798
jules,surprise,1799
jules,surprise,18
jules,surprise,180
jules,surprise,1800
jules,surprise,1801
jules,surprise,1802
jules,surprise,1803
jules,surprise,1804
jules,surprise,1805
jules,surprise,1806
jules,surprise,1807
jules,surprise,1808
jules,surprise,1809
jules,surprise,181
jules,surprise,1810
jules,surprise,1811
jules,surprise,1812
jules,surprise,1813
jules,surprise,1814
jules,surprise,1815
jules,surprise,1816
jules,surprise,1817
jules,surprise,1818
jules,surprise,1819
jules,surprise,182
jules,surprise,1820
jules,surprise,1821
jules,surprise,1822
jules,surprise,1823
jules,surprise,1824
jules,surprise,1825
jules,surprise,1826
jules,surprise,1827
jules,surprise,1828
jules,surprise,1829
jules,surprise,183
jules,surprise,1830
jules,surprise,1831
jules,surprise,1832
jules,surprise,1833
jules,surprise,1834
jules,surprise,1835
jules,surprise,1836
jules,surprise,1837
jules,surprise,1838
jules,surprise,1839
jules,surprise,184
jules,surprise,1840
jules,surprise,1841
jules,surprise,1842
jules,surprise,1843
jules,surprise,1844
jules,surprise,1845
jules,surprise,1846
jules,surprise,1847
jules,surprise,1848
jules,surprise,1849
jules,surprise,185
jules,surprise,1850
jules,surprise,1851
jules,surprise,1852
jules,surprise,1853
jules,surprise,1854
jules,surprise,1855
jules,surprise,1856
jules,surprise,1857
jules,surprise,1858
jules,surprise,1859
jules,surprise,186
jules,surprise,1860
jules,surprise,1861
jules,surprise,1862
jules,surprise,1863
jules,surprise,1864
jules,surprise,1865
jules,surprise,1866
jules,surprise,1867
jules,surprise,1868
jules,surprise,1869
jules,surprise,187
jules,surprise,1870
jules,surprise,1871
jules,surprise,1872
jules,surprise,1873
jules,surprise,1874
jules,surprise,1875
jules,surprise,1876
jules,surprise,1877
jules,surprise,1878
jules,surprise,1879
jules,surprise,188
jules,surprise,1880
jules,surprise,1881
jules,surprise,1882
jules,surprise,1883
jules,surprise,1884
jules,surprise,1885
jules,surprise,1886
jules,surprise,1887
jules,surprise,1888
jules,surprise,1889
jules,surprise,189
jules,surprise,1890
jules,surprise,1891
jules,surprise,1892
jules,surprise,1893
jules,surprise,1894
jules,surprise,1895
jules,surprise,1896
jules,surprise,1897
jules,surprise,1898
jules,surprise,1899
jules,surprise,19
jules,surprise,190
jules,surprise,1900
jules,surprise,1901
jules,surprise,1902
jules,surprise,1903
jules,surprise,1904
jules,surprise,1905
jules,surprise,1906
jules,surprise,1907
jules,surprise,1908
jules,surprise,1909
jules,surprise,191
jules,surprise,1910
jules,surprise,1911
jules,surprise,1912
jules,surprise,1913
jules,surprise,1914
jules,surprise,1915
jules,surprise,1916
jules,surprise,1917
jules,surprise,1918
jules,surprise,1919
jules,surprise,192
jules,surprise,1920
jules,surprise,1921
jules,surprise,1922
jules,surprise,1923
jules,surprise,1924
jules,surprise,1925
jules,surprise,1926
jules,surprise,1927
jules,surprise,1928
jules,surprise,1929
jules,surprise,193
jules,surprise,1930
jules,surprise,1931
jules,surprise,1932
jules,surprise,1933
jules,surprise,1934
jules,surprise,1935
jules,surprise,1936
jules,surprise,1937
jules,surprise,1938
jules,surprise,1939
jules,surprise,194
jules,surprise,1940
jules,surprise,1941
jules,surprise,1942
jules,surprise,1943
jules,surprise,1944
jules,surprise,1945
jules,surprise,1946
jules,surprise,1947
jules,surprise,1948
jules,surprise,1949
jules,surprise,195
jules,surprise,1950
jules,surprise,1951
jules,surprise,1952
jules,surprise,1953
jules,surprise,1954
jules,surprise,1955
jules,surprise,1956
jules,surprise,1957
jules,surprise,1958
jules,surprise,1959
jules,surprise,196
jules,surprise,1960
jules,surprise,1961
jules,surprise,197
jules,surprise,198
jules,surprise,199
jules,surprise,2
jules,surprise,20
jules,surprise,200
jules,surprise,201
jules,surprise,202
jules,surprise,203
jules,surprise,204
jules,surprise,205
jules,surprise,206
jules,surprise,207
jules,surprise,208
jules,surprise,209
jules,surprise,21
jules,surprise,210
jules,surprise,211
jules,surprise,212
jules,surprise,213
jules,surprise,214
jules,surprise,215
jules,surprise,216
jules,surprise,217
jules,surprise,218
jules,surprise,219
jules,surprise,22
jules,surprise,220
jules,surprise,221
jules,surprise,222
jules,surprise,223
jules,surprise,224
jules,surprise,225
jules,surprise,226
jules,surprise,227
jules,surprise,228
jules,surprise,229
jules,surprise,23
jules,surprise,230
jules,surprise,231
jules,surprise,232
jules,surprise,233
jules,surprise,234
jules,surprise,235
jules,surprise,236
jules,surprise,237
jules,surprise,238
jules,surprise,239
jules,surprise,24
jules,surprise,240
jules,surprise,241
jules,surprise,242
jules,surprise,243
jules,surprise,244
jules,surprise,245
jules,surprise,246
jules,surprise,247
jules,surprise,248
jules,surprise,249
jules,surprise,25
jules,surprise,250
jules,surprise,251
jules,surprise,252
jules,surprise,253
jules,surprise,254
jules,surprise,255
jules,surprise,256
jules,surprise,257
jules,surprise,258
jules,surprise,259
jules,surprise,26
jules,surprise,260
jules,surprise,261
jules,surprise,262
jules,surprise,263
jules,surprise,264
jules,surprise,265
jules,surprise,266
jules,surprise,267
jules,surprise,268
jules,surprise,269
jules,surprise,27
jules,surprise,270
jules,surprise,271
jules,surprise,272
jules,surprise,273
jules,surprise,274
jules,surprise,275
jules,surprise,276
jules,surprise,277
jules,surprise,278
jules,surprise,279
jules,surprise,28
jules,surprise,280
jules,surprise,281
jules,surprise,282
jules,surprise,283
jules,surprise,284
jules,surprise,285
jules,surprise,286
jules,surprise,287
jules,surprise,288
jules,surprise,289
jules,surprise,29
jules,surprise,290
jules,surprise,291
jules,surprise,292
jules,surprise,293
jules,surprise,294
jules,surprise,295
jules,surprise,296
jules,surprise,297
jules,surprise,298
jules,surprise,299
jules,surprise,3
jules,surprise,30
jules,surprise,300
jules,surprise,301
jules,surprise,302
jules,surprise,303
jules,surprise,304
jules,surprise,305
jules,surprise,306
jules,surprise,307
jules,surprise,308
jules,surprise,309
jules,surprise,31
jules,surprise,310
jules,surprise,311
jules,surprise,312
jules,surprise,313
jules,surprise,314
jules,surprise,315
jules,surprise,316
jules,surprise,317
jules,surprise,318
jules,surprise,319
jules,surprise,32
jules,surprise,320
jules,surprise,321
jules,surprise,322
jules,surprise,323
jules,surprise,324
jules,surprise,325
jules,surprise,326
jules,surprise,327
jules,surprise,328
jules,surprise,329
jules,surprise,33
jules,surprise,330
jules,surprise,331
jules,surprise,332
jules,surprise,333
jules,surprise,334
jules,surprise,335
jules,surprise,336
jules,surprise,337
jules,surprise,338
jules,surprise,339
jules,surprise,34
jules,surprise,340
jules,surprise,341
jules,surprise,342
jules,surprise,343
jules,surprise,344
jules,surprise,345
jules,surprise,346
jules,surprise,347
jules,surprise,348
jules,surprise,349
jules,surprise,35
jules,surprise,350
jules,surprise,351
jules,surprise,352
jules,surprise,353
jules,surprise,354
jules,surprise,355
jules,surprise,356
jules,surprise,357
jules,surprise,358
jules,surprise,359
jules,surprise,36
jules,surprise,360
jules,surprise,361
jules,surprise,362
jules,surprise,363
jules,surprise,364
jules,surprise,365
jules,surprise,366
jules,surprise,367
jules,surprise,368
jules,surprise,369
jules,surprise,37
jules,surprise,370
jules,surprise,371
jules,surprise,372
jules,surprise,373
jules,surprise,374
jules,surprise,375
jules,surprise,376
jules,surprise,377
jules,surprise,378
jules,surprise,379
jules,surprise,38
jules,surprise,380
jules,surprise,381
jules,surprise,382
jules,surprise,383
jules,surprise,384
jules,surprise,385
jules,surprise,386
jules,surprise,387
jules,surprise,388
jules,surprise,389
jules,surprise,39
jules,surprise,390
jules,surprise,391
jules,surprise,392
jules,surprise,393
jules,surprise,394
jules,surprise,395
jules,surprise,396
jules,surprise,397
jules,surprise,398
jules,surprise,399
jules,surprise,4
jules,surprise,40
jules,surprise,400
jules,surprise,401
jules,surprise,402
jules,surprise,403
jules,surprise,404
jules,surprise,405
jules,surprise,406
jules,surprise,407
jules,surprise,408
jules,surprise,409
jules,surprise,41
jules,surprise,410
jules,surprise,411
jules,surprise,412
jules,surprise,413
jules,surprise,414
jules,surprise,415
jules,surprise,416
jules,surprise,417
jules,surprise,418
jules,surprise,419
jules,surprise,42
jules,surprise,420
jules,surprise,421
jules,surprise,422
jules,surprise,423
jules,surprise,424
jules,surprise,425
jules,surprise,426
jules,surprise,427
jules,surprise,428
jules,surprise,429
jules,surprise,43
jules,surprise,430
jules,surprise,431
jules,surprise,432
jules,surprise,433
jules,surprise,434
jules,surprise,435
jules,surprise,436
jules,surprise,437
jules,surprise,438
jules,surprise,439
jules,surprise,44
jules,surprise,440
jules,surprise,441
jules,surprise,442
jules,surprise,443
jules,surprise,444
jules,surprise,445
jules,surprise,446
jules,surprise,447
jules,surprise,448
jules,surprise,449
jules,surprise,45
jules,surprise,450
jules,surprise,451
jules,surprise,452
jules,surprise,453
jules,surprise,454
jules,surprise,455
jules,surprise,456
jules,surprise,457
jules,surprise,458
jules,surprise,459
jules,surprise,46
jules,surprise,460
jules,surprise,461
jules,surprise,462
jules,surprise,463
jules,surprise,464
jules,surprise,465
jules,surprise,466
jules,surprise,467
jules,surprise,468
jules,surprise,469
jules,surprise,47
jules,surprise,470
jules,surprise,471
jules,surprise,472
jules,surprise,473
jules,surprise,474
jules,surprise,475
jules,surprise,476
jules,surprise,477
jules,surprise,478
jules,surprise,479
jules,surprise,48
jules,surprise,480
jules,surprise,481
jules,surprise,482
jules,surprise,483
jules,surprise,484
jules,surprise,485
jules,surprise,486
jules,surprise,487
jules,surprise,488
jules,surprise,489
jules,surprise,49
jules,surprise,490
jules,surprise,491
jules,surprise,492
jules,surprise,493
jules,surprise,494
jules,surprise,495
jules,surprise,496
jules,surprise,497
jules,surprise,498
jules,surprise,499
jules,surprise,5
jules,surprise,50
jules,surprise,500
jules,surprise,501
jules,surprise,502
jules,surprise,503
jules,surprise,504
jules,surprise,505
jules,surprise,506
jules,surprise,507
jules,surprise,508
jules,surprise,509
jules,surprise,51
jules,surprise,510
jules,surprise,511
jules,surprise,512
jules,surprise,513
jules,surprise,514
jules,surprise,515
jules,surprise,516
jules,surprise,517
jules,surprise,518
jules,surprise,519
jules,surprise,52
jules,surprise,520
jules,surprise,521
jules,surprise,522
jules,surprise,523
jules,surprise,524
jules,surprise,525
jules,surprise,526
jules,surprise,527
jules,surprise,528
jules,surprise,529
jules,surprise,53
jules,surprise,530
jules,surprise,531
jules,surprise,532
jules,surprise,533
jules,surprise,534
jules,surprise,535
jules,surprise,536
jules,surprise,537
jules,surprise,538
jules,surprise,539
jules,surprise,54
jules,surprise,540
jules,surprise,541
jules,surprise,542
jules,surprise,543
jules,surprise,544
jules,surprise,545
jules,surprise,546
jules,surprise,547
jules,surprise,548
jules,surprise,549
jules,surprise,55
jules,surprise,550
jules,surprise,551
jules,surprise,552
jules,surprise,553
jules,surprise,554
jules,surprise,555
jules,surprise,556
jules,surprise,557
jules,surprise,558
jules,surprise,559
jules,surprise,56
jules,surprise,560
jules,surprise,561
jules,surprise,562
jules,surprise,563
jules,surprise,564
jules,surprise,565
jules,surprise,566
jules,surprise,567
jules,surprise,568
jules,surprise,569
jules,surprise,57
jules,surprise,570
jules,surprise,571
jules,surprise,572
jules,surprise,573
jules,surprise,574
jules,surprise,575
jules,surprise,576
jules,surprise,577
jules,surprise,578
jules,surprise,579
jules,surprise,58
jules,surprise,580
jules,surprise,581
jules,surprise,582
jules,surprise,583
jules,surprise,584
jules,surprise,585
jules,surprise,586
jules,surprise,587
jules,surprise,588
jules,surprise,589
jules,surprise,59
jules,surprise,590
jules,surprise,591
jules,surprise,592
jules,surprise,593
jules,surprise,594
jules,surprise,595
jules,surprise,596
jules,surprise,597
jules,surprise,598
jules,surprise,599
jules,surprise,6
jules,surprise,60
jules,surprise,600
jules,surprise,601
jules,surprise,602
jules,surprise,603
jules,surprise,604
jules,surprise,605
jules,surprise,606
jules,surprise,607
jules,surprise,608
jules,surprise,609
jules,surprise,61
jules,surprise,610
jules,surprise,611
jules,surprise,612
jules,surprise,613
jules,surprise,614
jules,surprise,615
jules,surprise,616
jules,surprise,617
jules,surprise,618
jules,surprise,619
jules,surprise,62
jules,surprise,620
jules,surprise,621
jules,surprise,622
jules,surprise,623
jules,surprise,624
jules,surprise,625
jules,surprise,626
jules,surprise,627
jules,surprise,628
jules,surprise,629
jules,surprise,63
jules,surprise,630
jules,surprise,631
jules,surprise,632
jules,surprise,633
jules,surprise,634
jules,surprise,635
jules,surprise,636
jules,surprise,637
jules,surprise,638
jules,surprise,639
jules,surprise,64
jules,surprise,640
jules,surprise,641
jules,surprise,642
jules,surprise,643
jules,surprise,644
jules,surprise,645
jules,surprise,646
jules,surprise,647
jules,surprise,648
jules,surprise,649
jules,surprise,65
jules,surprise,650
jules,surprise,651
jules,surprise,652
jules,surprise,653
jules,surprise,654
jules,surprise,655
jules,surprise,656
jules,surprise,657
jules,surprise,658
jules,surprise,659
jules,surprise,66
jules,surprise,660
jules,surprise,661
jules,surprise,662
jules,surprise,663
jules,surprise,664
jules,surprise,665
jules,surprise,666
jules,surprise,667
jules,surprise,668
jules,surprise,669
jules,surprise,67
jules,surprise,670
jules,surprise,671
jules,surprise,672
jules,surprise,673
jules,surprise,674
jules,surprise,675
jules,surprise,676
jules,surprise,677
jules,surprise,678
jules,surprise,679
jules,surprise,68
jules,surprise,680
jules,surprise,681
jules,surprise,682
jules,surprise,683
jules,surprise,684
jules,surprise,685
jules,surprise,686
jules,surprise,687
jules,surprise,688
jules,surprise,689
jules,surprise,69
jules,surprise,690
jules,surprise,691
jules,surprise,692
jules,surprise,693
jules,surprise,694
jules,surprise,695
jules,surprise,696
jules,surprise,697
jules,surprise,698
jules,surprise,699
jules,surprise,7
jules,surprise,70
jules,surprise,700
jules,surprise,701
jules,surprise,702
jules,surprise,703
jules,surprise,704
jules,surprise,705
jules,surprise,706
jules,surprise,707
jules,surprise,708
jules,surprise,709
jules,surprise,71
jules,surprise,710
jules,surprise,711
jules,surprise,712
jules,surprise,713
jules,surprise,714
jules,surprise,715
jules,surprise,716
jules,surprise,717
jules,surprise,718
jules,surprise,719
jules,surprise,72
jules,surprise,720
jules,surprise,721
jules,surprise,722
jules,surprise,723
jules,surprise,724
jules,surprise,725
jules,surprise,726
jules,surprise,727
jules,surprise,728
jules,surprise,729
jules,surprise,73
jules,surprise,730
jules,surprise,731
jules,surprise,732
jules,surprise,733
jules,surprise,734
jules,surprise,735
jules,surprise,736
jules,surprise,737
jules,surprise,738
jules,surprise,739
jules,surprise,74
jules,surprise,740
jules,surprise,741
jules,surprise,742
jules,surprise,743
jules,surprise,744
jules,surprise,745
jules,surprise,746
jules,surprise,747
jules,surprise,748
jules,surprise,749
jules,surprise,75
jules,surprise,750
jules,surprise,751
jules,surprise,752
jules,surprise,753
jules,surprise,754
jules,surprise,755
jules,surprise,756
jules,surprise,757
jules,surprise,758
jules,surprise,759
jules,surprise,76
jules,surprise,760
jules,surprise,761
jules,surprise,762
jules,surprise,763
jules,surprise,764
jules,surprise,765
jules,surprise,766
jules,surprise,767
jules,surprise,768
jules,surprise,769
jules,surprise,77
jules,surprise,770
jules,surprise,771
jules,surprise,772
jules,surprise,773
jules,surprise,774
jules,surprise,775
jules,surprise,776
jules,surprise,777
jules,surprise,778
jules,surprise,779
jules,surprise,78
jules,surprise,780
jules,surprise,781
jules,surprise,782
jules,surprise,783
jules,surprise,784
jules,surprise,785
jules,surprise,786
jules,surprise,787
jules,surprise,788
jules,surprise,789
jules,surprise,79
jules,surprise,790
jules,surprise,791
jules,surprise,792
jules,surprise,793
jules,surprise,794
jules,surprise,795
jules,surprise,796
jules,surprise,797
jules,surprise,798
jules,surprise,799
jules,surprise,8
jules,surprise,80
jules,surprise,800
jules,surprise,801
jules,surprise,802
jules,surprise,803
jules,surprise,804
jules,surprise,805
jules,surprise,806
jules,surprise,807
jules,surprise,808
jules,surprise,809
jules,surprise,81
jules,surprise,810
jules,surprise,811
jules,surprise,812
jules,surprise,813
jules,surprise,814
jules,surprise,815
jules,surprise,816
jules,surprise,817
jules,surprise,818
jules,surprise,819
jules,surprise,82
jules,surprise,820
jules,surprise,821
jules,surprise,822
jules,surprise,823
jules,surprise,824
jules,surprise,825
jules,surprise,826
jules,surprise,827
jules,surprise,828
jules,surprise,829
jules,surprise,83
jules,surprise,830
jules,surprise,831
jules,surprise,832
jules,surprise,833
jules,surprise,834
jules,surprise,835
jules,surprise,836
jules,surprise,837
jules,surprise,838
jules,surprise,839
jules,surprise,84
jules,surprise,840
jules,surprise,841
jules,surprise,842
jules,surprise,843
jules,surprise,844
jules,surprise,845
jules,surprise,846
jules,surprise,847
jules,surprise,848
jules,surprise,849
jules,surprise,85
jules,surprise,850
jules,surprise,851
jules,surprise,852
jules,surprise,853
jules,surprise,854
jules,surprise,855
jules,surprise,856
jules,surprise,857
jules,surprise,858
jules,surprise,859
jules,surprise,86
jules,surprise,860
jules,surprise,861
jules,surprise,862
jules,surprise,863
jules,surprise,864
jules,surprise,865
jules,surprise,866
jules,surprise,867
jules,surprise,868
jules,surprise,869
jules,surprise,87
jules,surprise,870
jules,surprise,871
jules,surprise,872
jules,surprise,873
jules,surprise,874
jules,surprise,875
jules,surprise,876
jules,surprise,877
jules,surprise,878
jules,surprise,879
jules,surprise,88
jules,surprise,880
jules,surprise,881
jules,surprise,882
jules,surprise,883
jules,surprise,884
jules,surprise,885
jules,surprise,886
jules,surprise,887
jules,surprise,888
jules,surprise,889
jules,surprise,89
jules,surprise,890
jules,surprise,891
jules,surprise,892
jules,surprise,893
jules,surprise,894
jules,surprise,895
jules,surprise,896
jules,surprise,897
jules,surprise,898
jules,surprise,899
jules,surprise,9
jules,surprise,90
jules,surprise,900
jules,surprise,901
jules,surprise,902
jules,surprise,903
jules,surprise,904
jules,surprise,905
jules,surprise,906
jules,surprise,907
jules,surprise,908
jules,surprise,909
jules,surprise,91
jules,surprise,910
jules,surprise,911
jules,surprise,912
jules,surprise,913
jules,surprise,914
jules,surprise,915
jules,surprise,916
jules,surprise,917
jules,surprise,918
jules,surprise,919
jules,surprise,92
jules,surprise,920
jules,surprise,921
jules,surprise,922
jules,surprise,923
jules,surprise,924
jules,surprise,925
jules,surprise,926
jules,surprise,927
jules,surprise,928
jules,surprise,929
jules,surprise,93
jules,surprise,930
jules,surprise,931
jules,surprise,932
jules,surprise,933
jules,surprise,934
jules,surprise,935
jules,surprise,936
jules,surprise,937
jules,surprise,938
jules,surprise,939
jules,surprise,94
jules,surprise,940
jules,surprise,941
jules,surprise,942
jules,surprise,943
jules,surprise,944
jules,surprise,945
jules,surprise,946
jules,surprise,947
jules,surprise,948
jules,surprise,949
jules,surprise,95
jules,surprise,950
jules,surprise,951
jules,surprise,952
jules,surprise,953
jules,surprise,954
jules,surprise,955
jules,surprise,956
jules,surprise,957
jules,surprise,958
jules,surprise,959
jules,surprise,96
jules,surprise,960
jules,surprise,961
jules,surprise,962
jules,surprise,963
jules,surprise,964
jules,surprise,965
jules,surprise,966
jules,surprise,967
jules,surprise,968
jules,surprise,969
jules,surprise,97
jules,surprise,970
jules,surprise,971
jules,surprise,972
jules,surprise,973
jules,surprise,974
jules,surprise,975
jules,surprise,976
jules,surprise,977
jules,surprise,978
jules,surprise,979
jules,surprise,98
jules,surprise,980
jules,surprise,981
jules,surprise,982
jules,surprise,983
jules,surprise,984
jules,surprise,985
jules,surprise,986
jules,surprise,987
jules,surprise,988
jules,surprise,989
jules,surprise,99
jules,surprise,990
jules,surprise,991
jules,surprise,992
jules,surprise,993
jules,surprise,994
jules,surprise,995
jules,surprise,996
jules,surprise,997
jules,surprise,998
jules,surprise,999
malcolm,anger,1
malcolm,anger,10
malcolm,anger,100
malcolm,anger,1000
malcolm,anger,1001
malcolm,anger,1002
malcolm,anger,1003
malcolm,anger,1004
malcolm,anger,1005
malcolm,anger,1006
malcolm,anger,1007
malcolm,anger,1008
malcolm,anger,1009
malcolm,anger,101
malcolm,anger,1010
malcolm,anger,1011
malcolm,anger,1012
malcolm,anger,1013
malcolm,anger,1014
malcolm,anger,1015
malcolm,anger,1016
malcolm,anger,1017
malcolm,anger,1018
malcolm,anger,1019
malcolm,anger,102
malcolm,anger,1020
malcolm,anger,1021
malcolm,anger,1022
malcolm,anger,1023
malcolm,anger,1024
malcolm,anger,1025
malcolm,anger,1026
malcolm,anger,1027
malcolm,anger,1028
malcolm,anger,1029
malcolm,anger,103
malcolm,anger,1030
malcolm,anger,1031
malcolm,anger,1032
malcolm,anger,1033
malcolm,anger,1034
malcolm,anger,1035
malcolm,anger,1036
malcolm,anger,1037
malcolm,anger,1038
malcolm,anger,1039
malcolm,anger,104
malcolm,anger,1040
malcolm,anger,1041
malcolm,anger,1042
malcolm,anger,1043
malcolm,anger,1044
malcolm,anger,1045
malcolm,anger,1046
malcolm,anger,1047
malcolm,anger,1048
malcolm,anger,1049
malcolm,anger,105
malcolm,anger,1050
malcolm,anger,1051
malcolm,anger,1052
malcolm,anger,1053
malcolm,anger,1054
malcolm,anger,1055
malcolm,anger,1056
malcolm,anger,1057
malcolm,anger,1058
malcolm,anger,1059
malcolm,anger,106
malcolm,anger,1060
malcolm,anger,1061
malcolm,anger,1062
malcolm,anger,1063
malcolm,anger,1064
malcolm,anger,1065
malcolm,anger,1066
malcolm,anger,1067
malcolm,anger,1068
malcolm,anger,1069
malcolm,anger,107
malcolm,anger,1070
malcolm,anger,1071
malcolm,anger,1072
malcolm,anger,1073
malcolm,anger,1074
malcolm,anger,1075
malcolm,anger,1076
malcolm,anger,1077
malcolm,anger,1078
malcolm,anger,1079
malcolm,anger,108
malcolm,anger,1080
malcolm,anger,1081
malcolm,anger,1082
malcolm,anger,1083
malcolm,anger,1084
malcolm,anger,1085
malcolm,anger,1086
malcolm,anger,1087
malcolm,anger,1088
malcolm,anger,1089
